WELL_NAME,PAD,TARGET_FORMATION,MD_FT,EASTING_FT,NORTHING_FT,TVD_FT,INCLINATION_DEG,AZIMUTH_DEG,DOGLEG_SEVERITY_DEG_100FT,BUILD_RATE_DEG_100FT,ROP_FT_HR,WOB_KLB,FRAC_STAGE,PROPPANT_LBS,FLUID_BBL,ISIP_PSI
MID-B1H,Delta 7,WCA,10100,404043.3,412086.1,7879.8,89.47,358.0,0.2,0.161,89.6,18.6,8,465898,9414,6468
MID-B1H,Delta 7,WCA,10200,404039.1,412185.9,7880.9,89.36,358.0,0.38,-0.111,62.6,30.9,,,,
MID-B1H,Delta 7,WCA,10300,404034.1,412285.9,7880.7,90.09,358.0,0.86,0.728,79.6,21.7,9,595594,10371,7272
MID-B1H,Delta 7,WCA,10400,404029.6,412385.8,7881.5,89.54,358.0,0.62,-0.549,85.9,30.4,,,,
MID-B1H,Delta 7,WCA,10500,404025.0,412485.7,7882.4,89.48,358.0,0.39,-0.057,67.8,32.9,10,531947,10661,7128
MID-B1H,Delta 7,WCA,10600,404021.3,412585.6,7883.7,89.26,358.0,0.38,-0.225,91.3,26.4,,,,
MID-B1H,Delta 7,WCA,10700,404017.9,412685.6,7884.8,89.42,358.0,0.17,0.162,83.9,32.2,11,514275,10199,7246
MID-B1H,Delta 7,WCA,10800,404015.8,412785.5,7884.6,90.09,358.0,0.73,0.672,76.0,35.2,,,,
MID-B1H,Delta 7,WCA,10900,404013.1,412885.4,7884.9,89.8,358.0,0.44,-0.289,93.0,32.0,12,379783,8259,6821
MID-B1H,Delta 7,WCA,11000,404010.6,412985.4,7885.3,89.78,358.0,0.33,-0.02,93.5,34.9,,,,
MID-B1H,Delta 7,WCA,11100,404007.8,413085.3,7886.1,89.55,358.0,0.47,-0.236,69.5,24.2,13,599236,11052,6267
MID-B1H,Delta 7,WCA,11200,404003.6,413185.2,7887.1,89.42,358.0,0.45,-0.128,99.9,38.7,,,,
MID-B1H,Delta 7,WCA,11300,403999.1,413285.1,7888.4,89.28,358.0,0.43,-0.138,62.4,36.5,14,426667,9586,7305
MID-B1H,Delta 7,WCA,11400,403996.2,413385.1,7889.5,89.38,358.0,0.36,0.099,73.0,34.1,,,,
MID-B1H,Delta 7,WCA,11500,403993.3,413485.1,7890.3,89.51,358.0,0.36,0.136,93.3,20.8,15,433679,9506,7085
MID-B1H,Delta 7,WCA,11600,403989.0,413585.0,7890.2,90.08,358.0,0.79,0.57,85.0,30.6,,,,
MID-B1H,Delta 7,WCA,11700,403986.6,413685.0,7890.5,89.79,358.0,0.35,-0.291,85.4,29.2,16,593749,8541,6725
MID-B1H,Delta 7,WCA,11800,403982.0,413784.9,7891.5,89.47,358.0,0.66,-0.324,78.8,36.3,,,,
MID-B1H,Delta 7,WCA,11900,403977.9,413884.8,7892.1,89.66,358.0,0.22,0.189,68.4,35.3,17,555344,11244,7059
MID-B1H,Delta 7,WCA,12000,403973.5,413984.7,7893.0,89.48,358.0,0.24,-0.182,94.4,36.2,,,,
MID-B1H,Delta 7,WCA,12100,403970.4,414084.7,7893.2,89.87,358.0,0.53,0.389,93.2,34.0,18,387628,8261,7128
MID-B1H,Delta 7,WCA,12200,403966.4,414184.6,7893.4,89.89,358.0,0.18,0.024,76.5,36.4,,,,
MID-B1H,Delta 7,WCA,12300,403963.1,414284.5,7894.4,89.43,358.0,0.77,-0.457,62.6,26.1,19,463102,10818,7258
MID-B1H,Delta 7,WCA,12400,403960.0,414384.4,7895.7,89.25,358.0,0.46,-0.186,67.6,32.1,,,,
MID-B1H,Delta 7,WCA,12500,403956.4,414484.3,7896.2,89.71,358.0,0.5,0.464,91.0,39.4,20,440475,10516,6710
MID-B1H,Delta 7,WCA,12600,403953.7,414584.3,7896.1,90.08,358.0,0.65,0.37,86.3,33.0,,,,
MID-B1H,Delta 7,WCA,12700,403950.7,414684.2,7896.5,89.76,358.0,0.43,-0.318,93.3,37.2,21,394539,10034,6116
MID-B1H,Delta 7,WCA,12800,403948.6,414784.2,7896.1,90.23,358.0,0.69,0.472,96.6,20.1,,,,
MID-B1H,Delta 7,WCA,12900,403945.9,414884.1,7896.1,89.96,358.0,0.34,-0.272,78.3,19.1,22,484048,9958,6561
MID-B1H,Delta 7,WCA,13000,403941.3,414984.1,7895.7,90.25,358.0,0.41,0.287,95.3,25.9,,,,
MID-B1H,Delta 7,WCA,13100,403938.9,415084.0,7896.3,89.67,358.0,0.8,-0.583,98.2,30.5,23,342171,9447,6380
MID-B1H,Delta 7,WCA,13200,403936.8,415184.0,7896.3,90.0,358.0,0.65,0.335,81.9,39.8,,,,
MID-B1H,Delta 7,WCA,13300,403933.4,415283.9,7896.4,89.95,358.0,0.33,-0.048,70.4,26.3,24,552659,8971,7064
MID-B1H,Delta 7,WCA,13400,403929.9,415383.9,7895.6,90.45,358.0,0.61,0.497,90.5,20.6,,,,
MID-B1H,Delta 7,WCA,13500,403926.9,415483.8,7894.3,90.7,358.0,0.39,0.252,89.3,33.8,25,492646,9952,6262
MID-B1H,Delta 7,WCA,13600,403923.1,415583.8,7894.5,89.91,358.0,0.98,-0.794,78.3,27.7,,,,
MID-B1H,Delta 7,WCA,13700,403919.3,415683.7,7894.5,90.03,358.0,0.13,0.118,73.3,37.5,26,357863,9247,6919
MID-B1H,Delta 7,WCA,13800,403915.8,415783.7,7895.1,89.61,358.0,0.61,-0.416,96.3,25.6,,,,
MID-B1H,Delta 7,WCA,13900,403912.8,415883.6,7895.8,89.63,358.0,0.23,0.018,67.0,19.1,27,520266,10693,6549
MID-B1H,Delta 7,WCA,14000,403910.6,415983.6,7895.7,90.07,358.0,0.48,0.437,64.0,39.6,,,,
MID-B1H,Delta 7,WCA,14100,403906.2,416083.5,7894.8,90.48,358.0,0.68,0.415,71.0,30.1,28,374248,10901,6887
MID-B1H,Delta 7,WCA,14200,403903.3,416183.4,7893.9,90.55,358.0,0.18,0.067,94.3,24.4,,,,
MID-B1H,Delta 7,WCA,14300,403898.9,416283.4,7893.7,90.12,358.0,0.67,-0.428,69.2,34.5,29,391856,11705,6654
MID-B1H,Delta 7,WCA,14400,403895.1,416383.3,7893.1,90.32,358.0,0.27,0.195,85.5,31.0,,,,
MID-B1H,Delta 7,WCA,14500,403891.2,416483.2,7892.9,90.1,358.0,0.24,-0.212,96.6,35.1,30,524500,10085,6813
MID-B1H,Delta 7,WCA,14600,403886.6,416583.1,7892.3,90.35,358.0,0.26,0.242,84.8,19.7,,,,
MID-B1H,Delta 7,WCA,14700,403883.7,416683.0,7892.5,89.91,358.0,0.75,-0.434,71.4,38.8,31,403845,10888,6745
MID-B1H,Delta 7,WCA,14800,403881.7,416783.0,7892.7,89.88,358.0,0.3,-0.029,64.9,25.7,,,,
MID-B1H,Delta 7,WCA,14900,403878.3,416882.9,7892.7,90.0,358.0,0.22,0.112,97.2,37.2,32,432118,10333,6184
MID-B1H,Delta 7,WCA,15000,403875.0,416982.8,7892.6,90.05,358.0,0.29,0.057,68.4,31.2,,,,
MID-B1H,Delta 7,WCA,15100,403871.2,417082.7,7891.9,90.42,358.0,0.6,0.366,84.3,18.3,33,372650,9421,7343
MID-B1H,Delta 7,WCA,15200,403866.6,417182.6,7891.3,90.3,358.0,0.31,-0.121,64.9,39.6,,,,
MID-B1H,Delta 7,WCA,15300,403862.1,417282.5,7891.0,90.19,358.0,0.15,-0.105,99.6,36.7,34,512317,9433,6362
MID-B1H,Delta 7,WCA,15400,403860.1,417382.4,7891.6,89.68,358.0,0.8,-0.51,91.7,34.8,,,,
MID-B1H,Delta 7,WCA,15500,403856.8,417482.4,7891.5,90.02,358.0,0.65,0.342,85.6,18.6,35,378949,9396,7074
MID-B1H,Delta 7,WCA,15600,403852.8,417582.3,7892.1,89.65,358.0,0.4,-0.379,92.5,36.1,,,,
MID-B1H,Delta 7,WCA,15700,403850.3,417682.3,7891.8,90.18,358.0,0.82,0.534,77.6,20.8,36,454900,10163,6300
MID-B1H,Delta 7,WCA,15800,403847.4,417782.3,7892.2,89.78,358.0,0.68,-0.4,92.1,19.2,,,,
MID-B1H,Delta 7,WCA,15900,403843.0,417882.2,7892.5,89.82,358.0,0.05,0.045,92.3,33.2,37,426709,11156,7256
MID-B1H,Delta 7,WCA,16000,403838.6,417982.2,7892.4,90.08,358.0,0.27,0.256,87.8,27.8,,,,
MID-B1H,Delta 7,WCA,16100,403835.6,418082.1,7892.4,89.97,358.0,0.25,-0.112,71.3,30.7,38,441287,8528,6936
MID-B1H,Delta 7,WCA,16200,403831.1,418182.0,7891.6,90.46,358.0,0.59,0.489,63.6,32.5,,,,
MID-B1H,Delta 7,WCA,16300,403829.0,418282.0,7891.6,90.01,358.0,0.63,-0.451,83.6,34.8,39,533014,9013,6811
MID-B1H,Delta 7,WCA,16400,403824.8,418381.9,7890.9,90.42,358.0,0.58,0.417,74.7,20.6,,,,
MID-B1H,Delta 7,WCA,16500,403820.7,418481.8,7889.9,90.54,358.0,0.18,0.115,96.5,33.9,40,537097,9313,6661
MID-B1H,Delta 7,WCA,16600,403816.3,418581.7,7889.6,90.17,358.0,0.61,-0.366,99.4,27.3,,,,
MID-B1H,Delta 7,WCA,16700,403813.1,418681.7,7888.6,90.58,358.0,0.75,0.406,92.5,25.5,41,493154,8752,6193
MID-B1H,Delta 7,WCA,16800,403808.6,418781.6,7887.7,90.56,358.0,0.28,-0.014,77.2,26.5,,,,
MID-B1H,Delta 7,WCA,16900,403804.3,418881.6,7888.0,89.81,358.0,0.83,-0.753,91.0,26.4,42,487573,11152,6760
MID-B1H,Delta 7,WCA,17000,403799.9,418981.5,7888.7,89.57,358.0,0.25,-0.236,84.4,37.8,,,,
MID-B1H,Delta 7,WCA,17100,403796.9,419081.5,7888.9,89.91,358.0,0.36,0.339,75.1,34.6,43,421279,9274,6426
MID-B1H,Delta 7,WCA,17200,403792.3,419181.4,7888.7,90.09,358.0,0.27,0.174,79.9,19.0,,,,
MID-B1H,Delta 7,WCA,17300,403787.9,419281.4,7888.7,90.02,358.0,0.38,-0.069,74.5,33.3,44,446991,9333,6174
MID-B1H,Delta 7,WCA,17400,403784.4,419381.3,7888.9,89.89,358.0,0.21,-0.132,77.1,21.0,,,,
MID-B1H,Delta 7,WCA,17500,403779.8,419481.2,7889.6,89.61,358.0,0.43,-0.277,99.1,29.4,45,466903,8452,6823
MID-B1H,Delta 7,WCA,17600,403775.3,419581.2,7889.2,90.21,358.0,0.67,0.603,70.7,26.2,,,,
MID-B1H,Delta 7,WCA,17700,403773.0,419681.1,7888.3,90.53,358.0,0.63,0.319,73.4,22.5,46,597202,9085,6687
MID-B1H,Delta 7,WCA,17800,403770.4,419781.0,7888.4,89.93,358.0,0.82,-0.603,74.2,39.3,,,,
MID-B1H,Delta 7,WCA,17900,403767.2,419880.8,7887.7,90.39,358.0,0.61,0.46,77.7,24.6,47,449997,11067,6624
MID-B1H,Delta 7,WCA,18000,403762.8,419980.8,7886.8,90.52,358.0,0.48,0.136,94.3,25.6,,,,
MID-B1H,Delta 7,WCA,18100,403759.3,420080.8,7887.0,89.9,358.0,0.65,-0.626,86.7,30.4,48,433174,10859,6213
MID-B1H,Delta 7,WCA,18200,403756.4,420180.7,7888.0,89.44,358.0,0.52,-0.456,89.3,30.7,,,,
MID-B1H,Delta 7,WCA,18300,403754.3,420280.7,7888.1,89.89,358.0,0.45,0.447,96.7,21.2,49,564787,10255,6262
MID-B1H,Delta 7,WCA,18400,403750.6,420380.6,7887.7,90.28,358.0,0.41,0.385,99.5,20.7,,,,
MID-B1H,Delta 7,WCA,18500,403747.7,420480.5,7888.3,89.61,358.0,0.75,-0.665,67.9,21.3,50,488410,10831,7150
MID-B1H,Delta 7,WCA,18600,403745.2,420580.4,7889.4,89.37,358.0,0.47,-0.239,96.1,38.2,,,,
MID-B1H,Delta 7,WCA,18700,403742.3,420680.4,7890.4,89.46,358.0,0.21,0.094,62.4,27.6,51,559421,8347,6278
MID-B1H,Delta 7,WCA,18800,403738.2,420780.2,7889.9,90.28,358.0,0.84,0.819,83.8,18.7,,,,
MID-B2H,Delta 7,AVU,100,404800.0,409200.0,100.0,0,358.0,0.44,-0.142,27.2,36.8,,,,
MID-B2H,Delta 7,AVU,200,404800.0,409200.4,200.0,0.25,358.0,0.51,0.252,49.9,23.2,,,,
MID-B2H,Delta 7,AVU,300,404799.9,409201.4,300.0,0.55,358.0,0.33,0.303,38.3,27.8,,,,
MID-B2H,Delta 7,AVU,400,404799.9,409201.9,400.0,0.29,358.0,0.45,-0.268,34.0,23.9,,,,
MID-B2H,Delta 7,AVU,500,404799.9,409201.9,500.0,0,358.0,0.92,-0.701,43.4,39.0,,,,
MID-B2H,Delta 7,AVU,600,404799.9,409202.8,600.0,0.51,358.0,0.62,0.506,27.9,23.1,,,,
MID-B2H,Delta 7,AVU,700,404799.8,409204.1,700.0,0.77,358.0,0.31,0.26,29.8,30.9,,,,
MID-B2H,Delta 7,AVU,800,404799.8,409204.1,800.0,0,358.0,0.92,-0.888,28.5,20.1,,,,
MID-B2H,Delta 7,AVU,900,404799.8,409204.1,900.0,0,358.0,0.42,-0.185,42.5,21.8,,,,
MID-B2H,Delta 7,AVU,1000,404799.8,409204.8,1000.0,0.36,358.0,0.69,0.36,24.8,37.0,,,,
MID-B2H,Delta 7,AVU,1100,404799.8,409204.8,1100.0,0,358.0,0.97,-0.68,43.1,37.6,,,,
MID-B2H,Delta 7,AVU,1200,404799.8,409205.6,1200.0,0.46,358.0,0.71,0.464,47.5,36.1,,,,
MID-B2H,Delta 7,AVU,1300,404799.8,409206.2,1300.0,0.39,358.0,0.14,-0.076,43.2,30.8,,,,
MID-B2H,Delta 7,AVU,1400,404799.8,409206.2,1400.0,0,358.0,0.85,-0.623,32.8,33.1,,,,
MID-B2H,Delta 7,AVU,1500,404799.8,409206.2,1500.0,0,358.0,0.39,-0.193,33.9,28.5,,,,
MID-B2H,Delta 7,AVU,1600,404799.8,409206.2,1600.0,0,358.0,0.63,-0.548,41.9,22.0,,,,
MID-B2H,Delta 7,AVU,1700,404799.8,409206.2,1700.0,0,358.0,0.43,-0.237,27.1,38.8,,,,
MID-B2H,Delta 7,AVU,1800,404799.8,409206.7,1800.0,0.28,358.0,0.57,0.28,38.2,23.2,,,,
MID-B2H,Delta 7,AVU,1900,404799.8,409206.7,1900.0,0,358.0,0.4,-0.326,27.5,29.7,,,,
MID-B2H,Delta 7,AVU,2000,404799.8,409206.7,2000.0,0,358.0,0.44,-0.355,31.0,32.6,,,,
MID-B2H,Delta 7,AVU,2100,404799.8,409206.7,2100.0,0,358.0,0.39,-0.374,33.2,20.2,,,,
MID-B2H,Delta 7,AVU,2200,404799.7,409207.6,2200.0,0.51,358.0,0.55,0.513,31.3,28.8,,,,
MID-B2H,Delta 7,AVU,2300,404799.7,409207.6,2300.0,0,358.0,0.84,-0.613,28.6,32.0,,,,
MID-B2H,Delta 7,AVU,2400,404799.7,409207.6,2400.0,0,358.0,0.36,-0.149,30.9,38.7,,,,
MID-B2H,Delta 7,AVU,2500,404799.7,409208.2,2500.0,0.33,358.0,0.6,0.326,48.8,22.2,,,,
MID-B2H,Delta 7,AVU,2600,404799.7,409208.5,2600.0,0.19,358.0,0.36,-0.132,35.6,22.3,,,,
MID-B2H,Delta 7,AVU,2700,404799.7,409208.5,2700.0,0,358.0,0.46,-0.423,39.6,31.1,,,,
MID-B2H,Delta 7,AVU,2800,404799.7,409208.5,2800.0,0,358.0,0.33,-0.246,36.7,31.0,,,,
MID-B2H,Delta 7,AVU,2900,404799.6,409209.3,2900.0,0.43,358.0,0.48,0.429,38.8,37.4,,,,
MID-B2H,Delta 7,AVU,3000,404799.6,409210.5,3000.0,0.69,358.0,0.47,0.258,49.5,34.0,,,,
MID-B2H,Delta 7,AVU,3100,404799.6,409211.2,3100.0,0.4,358.0,0.45,-0.291,33.0,26.8,,,,
MID-B2H,Delta 7,AVU,3200,404799.6,409211.2,3200.0,0,358.0,0.9,-0.568,24.2,38.9,,,,
MID-B2H,Delta 7,AVU,3300,404799.6,409211.9,3299.9,0.44,358.0,0.67,0.441,37.8,20.0,,,,
MID-B2H,Delta 7,AVU,3400,404799.6,409211.9,3399.9,0,358.0,0.8,-0.735,47.7,23.9,,,,
MID-B2H,Delta 7,AVU,3500,404799.5,409212.2,3499.9,0.16,358.0,0.27,0.158,30.7,35.4,,,,
MID-B2H,Delta 7,AVU,3600,404799.5,409212.2,3599.9,0,358.0,0.66,-0.592,44.6,37.2,,,,
MID-B2H,Delta 7,AVU,3700,404799.5,409213.0,3699.9,0.43,358.0,0.64,0.434,46.6,27.6,,,,
MID-B2H,Delta 7,AVU,3800,404799.5,409213.1,3799.9,0.1,358.0,0.42,-0.338,46.6,35.7,,,,
MID-B2H,Delta 7,AVU,3900,404799.5,409213.1,3899.9,0,358.0,0.59,-0.274,40.0,37.1,,,,
MID-B2H,Delta 7,AVU,4000,404799.5,409213.1,3999.9,0,358.0,0.19,-0.013,46.2,34.5,,,,
MID-B2H,Delta 7,AVU,4100,404799.5,409213.1,4099.9,0,358.0,0.62,-0.506,46.2,19.6,,,,
MID-B2H,Delta 7,AVU,4200,404799.5,409213.5,4199.9,0.2,358.0,0.35,0.197,45.2,32.9,,,,
MID-B2H,Delta 7,AVU,4300,404799.5,409213.5,4299.9,0,358.0,0.49,-0.349,49.8,34.4,,,,
MID-B2H,Delta 7,AVU,4400,404799.5,409214.0,4399.9,0.3,358.0,0.38,0.304,49.6,37.9,,,,
MID-B2H,Delta 7,AVU,4500,404799.4,409214.9,4499.9,0.5,358.0,0.5,0.192,43.5,22.9,,,,
MID-B2H,Delta 7,AVU,4600,404799.4,409214.9,4599.9,0,358.0,0.94,-0.745,29.0,22.8,,,,
MID-B2H,Delta 7,AVU,4700,404799.4,409215.7,4699.9,0.49,358.0,0.83,0.486,27.4,21.9,,,,
MID-B2H,Delta 7,AVU,4800,404799.4,409216.5,4799.9,0.41,358.0,0.26,-0.072,44.7,21.0,,,,
MID-B2H,Delta 7,AVU,4900,404799.4,409217.1,4899.9,0.39,358.0,0.31,-0.024,26.8,26.5,,,,
MID-B2H,Delta 7,AVU,5000,404799.4,409217.2,4999.9,0.04,358.0,0.45,-0.347,31.3,29.2,,,,
MID-B2H,Delta 7,AVU,5100,404799.4,409217.2,5099.9,0,358.0,0.33,-0.246,31.1,35.0,,,,
MID-B2H,Delta 7,AVU,5200,404799.4,409217.3,5199.9,0.06,358.0,0.3,0.058,44.9,28.8,,,,
MID-B2H,Delta 7,AVU,5300,404799.3,409218.0,5299.9,0.4,358.0,0.36,0.339,35.0,21.9,,,,
MID-B2H,Delta 7,AVU,5400,404799.3,409218.6,5399.9,0.33,358.0,0.29,-0.065,24.5,18.8,,,,
MID-B2H,Delta 7,AVU,5500,404799.3,409218.6,5499.9,0,358.0,0.85,-0.56,48.7,25.6,,,,
MID-B2H,Delta 7,AVU,5600,404799.3,409219.3,5599.9,0.43,358.0,0.61,0.426,34.4,21.9,,,,
MID-B2H,Delta 7,AVU,5700,404799.3,409219.9,5699.9,0.32,358.0,0.33,-0.104,26.5,31.1,,,,
MID-B2H,Delta 7,AVU,5800,404799.3,409220.3,5799.9,0.26,358.0,0.19,-0.061,26.7,34.7,,,,
MID-B2H,Delta 7,AVU,5900,404799.3,409220.6,5899.9,0.13,358.0,0.18,-0.13,35.4,28.0,,,,
MID-B2H,Delta 7,AVU,6000,404799.3,409220.6,5999.9,0,358.0,0.36,-0.179,37.5,36.8,,,,
MID-B2H,Delta 7,AVU,6100,404799.3,409220.6,6099.9,0,358.0,0.37,-0.25,37.0,27.4,,,,
MID-B2H,Delta 7,AVU,6200,404799.3,409220.6,6199.9,0,358.0,0.45,-0.224,33.3,22.4,,,,
MID-B2H,Delta 7,AVU,6300,404799.2,409221.1,6299.9,0.31,358.0,0.48,0.306,26.6,20.3,,,,
MID-B2H,Delta 7,AVU,6400,404799.0,409226.1,6399.8,2.87,358.0,2.85,2.567,49.5,22.7,,,,
MID-B2H,Delta 7,AVU,6500,404798.5,409237.3,6499.2,6.41,358.0,3.77,3.539,32.8,32.0,,,,
MID-B2H,Delta 7,AVU,6600,404797.9,409256.1,6597.4,10.85,358.0,4.61,4.436,26.7,35.7,,,,
MID-B2H,Delta 7,AVU,6700,404797.4,409280.9,6694.2,14.38,358.0,3.57,3.532,30.3,34.4,,,,
MID-B2H,Delta 7,AVU,6800,404796.7,409311.8,6789.3,18.02,358.0,3.91,3.642,45.5,36.9,,,,
MID-B2H,Delta 7,AVU,6900,404795.6,409349.1,6882.1,21.89,358.0,4.21,3.863,30.2,23.4,,,,
MID-B2H,Delta 7,AVU,7000,404793.7,409393.5,6971.7,26.38,358.0,4.57,4.49,28.2,26.9,,,,
MID-B2H,Delta 7,AVU,7100,404791.5,409443.9,7058.1,30.27,358.0,3.93,3.895,43.1,32.5,,,,
MID-B2H,Delta 7,AVU,7200,404790.1,409501.1,7140.1,34.91,358.0,4.84,4.638,39.8,24.5,,,,
MID-B2H,Delta 7,AVU,7300,404787.6,409564.3,7217.5,39.27,358.0,4.36,4.357,33.8,18.2,,,,
MID-B2H,Delta 7,AVU,7400,404785.5,409633.0,7290.1,43.49,358.0,4.42,4.227,37.6,30.3,,,,
MID-B2H,Delta 7,AVU,7500,404784.0,409706.8,7357.6,47.52,358.0,4.24,4.025,36.9,26.4,,,,
MID-B2H,Delta 7,AVU,7600,404780.8,409784.7,7420.2,51.28,358.0,3.97,3.761,27.9,22.3,,,,
MID-B2H,Delta 7,AVU,7700,404778.6,409867.3,7476.4,55.78,358.0,4.66,4.502,48.9,28.3,,,,
MID-B2H,Delta 7,AVU,7800,404775.2,409953.1,7527.7,59.1,358.0,3.54,3.317,38.8,34.5,,,,
MID-B2H,Delta 7,AVU,7900,404771.2,410042.1,7573.1,63.04,358.0,4.22,3.943,25.2,27.8,,,,
MID-B2H,Delta 7,AVU,8000,404769.1,410134.4,7611.3,67.55,358.0,4.75,4.507,30.1,37.9,,,,
MID-B2H,Delta 7,AVU,8100,404765.9,410229.2,7643.0,71.49,358.0,4.25,3.936,28.1,38.4,,,,
MID-B2H,Delta 7,AVU,8200,404762.8,410326.0,7667.8,75.66,358.0,4.48,4.171,34.6,39.8,,,,
MID-B2H,Delta 7,AVU,8300,404758.7,410424.3,7685.5,79.82,358.0,4.19,4.163,33.3,32.9,,,,
MID-B2H,Delta 7,AVU,8400,404754.1,410523.7,7696.8,83.49,358.0,3.75,3.668,44.9,18.5,,,,
MID-B2H,Delta 7,AVU,8500,404749.8,410623.5,7701.5,87.34,358.0,4.14,3.851,95.2,36.9,1,463591,9484,6213
MID-B2H,Delta 7,AVU,8600,404747.1,410723.4,7704.4,88.31,358.0,1.13,0.967,84.5,18.8,,,,
MID-B2H,Delta 7,AVU,8700,404743.1,410823.3,7706.4,88.87,358.0,0.8,0.561,63.9,33.9,2,456220,9570,7311
MID-B2H,Delta 7,AVU,8800,404740.2,410923.3,7707.2,89.56,358.0,0.84,0.697,62.8,29.0,,,,
MID-B2H,Delta 7,AVU,8900,404737.9,411023.2,7707.4,89.86,358.0,0.36,0.301,71.6,31.2,3,590497,8606,6774
MID-B2H,Delta 7,AVU,9000,404734.1,411123.2,7707.1,90.16,358.0,0.33,0.296,94.6,18.9,,,,
MID-B2H,Delta 7,AVU,9100,404730.3,411223.1,7706.9,90.15,358.0,0.14,-0.015,74.1,29.0,4,583455,9347,7261
MID-B2H,Delta 7,AVU,9200,404727.3,411323.1,7707.5,89.65,358.0,0.66,-0.496,81.2,22.5,,,,
MID-B2H,Delta 7,AVU,9300,404724.1,411423.0,7708.4,89.44,358.0,0.55,-0.211,76.0,18.8,5,595544,9894,7082
MID-B2H,Delta 7,AVU,9400,404720.0,411523.0,7709.1,89.64,358.0,0.43,0.205,62.5,18.2,,,,
MID-B2H,Delta 7,AVU,9500,404716.8,411622.9,7710.3,89.31,358.0,0.64,-0.33,73.3,25.8,6,411444,10978,6870
MID-B2H,Delta 7,AVU,9600,404713.5,411722.9,7710.9,89.63,358.0,0.44,0.321,99.7,37.4,,,,
MID-B2H,Delta 7,AVU,9700,404710.0,411822.9,7710.8,90.08,358.0,0.74,0.449,83.8,36.2,7,588313,10779,7083
MID-B2H,Delta 7,AVU,9800,404706.5,411922.8,7709.8,90.58,358.0,0.52,0.493,63.4,32.1,,,,
MID-B2H,Delta 7,AVU,9900,404702.3,412022.8,7709.3,90.25,358.0,0.53,-0.33,93.0,20.4,8,396548,11197,6746
MID-B2H,Delta 7,AVU,10000,404700.3,412122.7,7708.8,90.28,358.0,0.15,0.032,64.8,20.1,,,,
MID-B2H,Delta 7,AVU,10100,404698.3,412222.7,7707.7,90.66,358.0,0.57,0.382,76.2,39.0,9,461720,10063,7192
MID-B2H,Delta 7,AVU,10200,404695.6,412322.6,7708.0,89.81,358.0,0.98,-0.847,87.8,24.4,,,,
MID-B2H,Delta 7,AVU,10300,404690.6,412422.6,7707.5,90.26,358.0,0.69,0.45,72.9,36.3,10,356338,8980,7035
MID-B2H,Delta 7,AVU,10400,404686.5,412522.5,7707.2,90.18,358.0,0.42,-0.083,79.1,27.3,,,,
MID-B2H,Delta 7,AVU,10500,404681.7,412622.4,7707.8,89.67,358.0,0.73,-0.514,87.1,37.0,11,530407,8730,6571
MID-B2H,Delta 7,AVU,10600,404676.9,412722.3,7708.4,89.67,358.0,0.01,0.002,85.1,34.6,,,,
MID-B2H,Delta 7,AVU,10700,404672.7,412822.2,7709.3,89.46,358.0,0.34,-0.21,65.3,29.6,12,580318,8867,6840
MID-B2H,Delta 7,AVU,10800,404669.3,412922.1,7710.3,89.44,358.0,0.27,-0.017,98.4,36.3,,,,
MID-B2H,Delta 7,AVU,10900,404666.7,413022.0,7711.3,89.41,358.0,0.36,-0.028,73.8,23.7,13,433291,11597,6427
MID-B2H,Delta 7,AVU,11000,404663.7,413122.0,7712.3,89.45,358.0,0.2,0.04,73.7,25.7,,,,
MID-B2H,Delta 7,AVU,11100,404660.8,413221.9,7712.6,89.82,358.0,0.46,0.366,64.0,26.1,14,509892,10358,7204
MID-B2H,Delta 7,AVU,11200,404656.7,413321.8,7712.3,90.19,358.0,0.53,0.372,76.2,19.5,,,,
MID-B2H,Delta 7,AVU,11300,404654.4,413421.7,7711.2,90.63,358.0,0.52,0.439,81.5,27.8,15,484293,9375,7045
MID-B2H,Delta 7,AVU,11400,404650.5,413521.7,7710.6,90.34,358.0,0.37,-0.295,67.0,28.3,,,,
MID-B2H,Delta 7,AVU,11500,404647.0,413621.6,7710.5,90.04,358.0,0.52,-0.299,80.0,21.6,16,477316,9117,6256
MID-B2H,Delta 7,AVU,11600,404644.8,413721.5,7711.4,89.47,358.0,0.91,-0.564,89.3,32.0,,,,
MID-B2H,Delta 7,AVU,11700,404641.4,413821.4,7711.2,90.12,358.0,0.7,0.647,73.1,18.5,17,361512,8552,6854
MID-B2H,Delta 7,AVU,11800,404639.3,413921.3,7710.6,90.35,358.0,0.4,0.228,69.3,19.2,,,,
MID-B2H,Delta 7,AVU,11900,404636.5,414021.2,7711.0,89.78,358.0,0.81,-0.567,83.2,32.4,18,352295,8544,7486
MID-B2H,Delta 7,AVU,12000,404632.6,414121.2,7711.0,90.0,358.0,0.57,0.223,83.2,31.0,,,,
MID-B2H,Delta 7,AVU,12100,404627.9,414221.2,7710.5,90.3,358.0,0.39,0.296,98.1,33.2,19,430375,8846,6557
MID-B2H,Delta 7,AVU,12200,404625.5,414321.1,7711.1,89.67,358.0,0.82,-0.633,64.8,19.4,,,,
MID-B2H,Delta 7,AVU,12300,404622.5,414421.0,7710.6,90.27,358.0,0.9,0.598,63.2,21.5,20,352355,9547,7491
